"menu_id";"id";"menu_nm";"menu_price"
1534;379;"우유식빵";"3,500원"
1535;379;"곡물식빵";"4,000원"
1536;379;"녹차샐러드빵";"3,800원"
1537;381;"아메리카노";"6,000원"
1538;381;"카야쉘브레드";"4,300원"
1539;381;"크라상 크로크무슈 Plate";"11,000원"
1540;381;"라즈베리딸기라떼";"7,500원"
1541;383;"에그타르트";"3,000원"
1542;385;"찹쌀 꽈배기 (1개)";"700원"
1543;385;"찹쌀 꽈배기 (3개)";"2,000원"
1544;385;"팥 도너츠";"1,000원"
1545;385;"유자 도너츠";"1,000원"
1546;385;"치즈 도너츠";"1,200원"
1547;385;"고구마 도너츠";"1,000원"
1548;385;"찹쌀핫도그";"1,500원"
1549;385;"치즈핫도그";"2,000원"
1550;385;"치즈볼";"1,000원"
1551;385;"고래세트 찹쌀 꽈배기 3개";"5,000원"
1552;385;"고래세트 팥 도너츠 1개";"5,000원"
1553;385;"고래세트 고구마 도너츠 1개";"5,000원"
1554;385;"고래세트 유자 도너츠 1개";"5,000원"
1555;385;"고래더블세트 찹쌀 꽈배기 6개";"10,000원"
1556;385;"고래더블세트 팥 도너츠 2개";"10,000원"
1557;386;"우유식빵";"3,900원"
1558;386;"크랜베리호두식빵";"5,000원"
1559;386;"시나몬식빵";"5,000원"
1560;386;"롤롤치즈식빵";"5,000원"
1561;386;"블루베리식빵";"5,000원"
1562;386;"호두잡곡식빵";"5,000원"
1563;386;"초코식빵";"5,000원"
1564;386;"밤식빵";"5,500원"
1565;386;"콰트로치즈식빵";"6,000원"
1566;386;"호두단팥빵";"1,500원"
1567;386;"갈릭허니버터치즈식빵";"6,500원"
1568;386;"초코칩호두스콘";"3,500원"
1569;386;"마늘바게트";"3,500원"
1570;386;"러스크";"3,000원"
1571;386;"모닝빵";"4,000원"
1572;387;"바게트";"3,000원"
1573;387;"우유식빵";"3,000원"
1574;387;"옥수수식빵";"3,000원"
1575;388;"블랙포레스트케이크";"44,000원"
1576;388;"블루베리치즈케이크";"43,000원"
1577;388;"티라미수케이크";"45,000원"
1578;391;"베이글양파크림치즈빵";"변동"
1579;394;"케익1호";"15,000원"
1580;394;"고요타";"1,000원"
1581;394;"쿠키";"600원"
1582;394;"크랜베리스콘";"1,500원"
1583;394;"만쥬-4개";"2,300원"
1584;395;"아메리카노";"3,500원"
1585;395;"카페라떼";"4,000원"
1586;395;"바닐라라떼";"4,500원"
1587;395;"카페모카";"4,500원"
1588;395;"민트초코";"4,300원"
1589;395;"초콜릿라떼";"4,000원"
1590;395;"생과일쥬스";"5,500원"
1591;395;"요거트스무디";"5,500원"
1592;395;"인절미눈꽃빙수";"10,800원"
1593;397;"빵";"1,500~6,500"
1594;397;"아메리카노";"3,600원"
1595;397;"카페라떼";"4,500원"
1596;397;"카페모카";"4,800원"
1597;397;"카푸치노";"4,500원"
1598;397;"에소프레소";"3,600원"
1599;399;"앙버터";"3,400원"
1600;400;"찰보리 롤체다치즈식빵";"2,900원"
1601;400;"찰보리 단호박식빵";"2,900원"
1602;400;"찰보리 크림치즈식빵";"2,900원"
1603;400;"찰보리 통팥크림치즈식빵";"2,900원"
1604;400;"찰보리 블루베리식빵";"2,900원"
1605;400;"찰보리 호두견과류식빵";"2,900원"
1606;400;"찰보리 초코칩식빵";"2,900원"
1607;400;"찰보리 알밤식빵";"2,900원"
1608;400;"찰보리 오징어먹물크림치즈식빵";"2,900원"
1609;400;"찰보리 데니쉬식빵";"2,900원"
1610;400;"찰보리 시나몬식빵";"2,900원"
1611;400;"찰보리 모카식빵";"2,900원"
1612;400;"찰보리 홍국식빵";"2,900원"
1613;400;"찰보리 모찌모찌식빵";"2,900원"
1614;400;"찰보리 플레인식빵";"2,900원"
1615;401;"아몬드 러스크";"3,000원"
1616;401;"쿠키세트2구";"10,500원"
1617;401;"쿠키세트6구";"28,500원"
1618;402;"커피";"2,500원"
1619;403;"스콘";"2,500원"
1620;403;"주문케이크";"변동"
1621;403;"아이싱쿠키";"변동"
1622;403;"러스크";"3,000원"
1623;403;"유기농식빵";"5,500원"
1624;403;"수제잼";"8,000원"
1625;406;"커피, 렌탈스튜디오";"변동"
1626;406;"프리미엄티라미슈";"8,500원"
1627;406;"레인보우케익";"8,000원"
1628;406;"말차쇼콜라";"7,000원"
1629;406;"크림카스텔라";"7,000원"
1630;406;"뉴욕 치즈케익";"6,000원"
1631;411;"에그타르트";"2,500원"
1632;411;"쌀낭시에";"3,000원"
1633;411;"떡케이크-1호";"50,000원"
1634;411;"빵케이크-1호";"50,000원"
1635;411;"추석선물세트";"25,000원"
1636;412;"생크림롤";"5,800원"
1637;412;"당근배송케이크";"29,800원"
1638;412;"당근컵케이크";"4,700원"
1639;412;"미니크림치즈타르트";"2,500원"
1640;412;"미니초코구겔호프";"1,800원"
1641;412;"단호박견과류머핀";"3,000원"
1642;412;"쑥머핀";"2,900원"
1643;412;"미니번";"2,500원"
1644;412;"수플레치즈케이크";"17,800원"
1645;414;"크림바게트";"4,200원"
1646;414;"검정 고무신";"4,200원"
1647;414;"로데뷰";"3,800원"
1648;416;"아메리카노(ICE/HOT)";"2,000원"
1649;416;"카페라떼(ICE/HOT)";"2,000원"
1650;416;"홀케이크 주문";"변동"
1651;416;"매주 '월' 우유식빵 Day";"2,000원"
1652;417;"아메리카노 (HOT)";"2,500원"
1653;417;"아메리카노 (ICE)";"2,800원"
1654;417;"카페라떼 (HOT)";"3,000원"
1655;417;"카페라떼 (ICE)";"3,300원"
1656;417;"마카롱";"2,200원"
1657;417;"아메리카노(HOT)+마카롱(1개)";"4,500원"
1658;417;"아메리카노(ICE)+마카롱(1개)";"4,800원"
1659;417;"콜드브루 350ml";"6,000원"
1660;418;"치아바타";"1,600원"
1661;418;"무가당크렌베리";"3,000원"
1662;418;"치킨고로케";"2,500원"
1663;423;"스콘";"500원"
1664;423;"마카롱";"1,000원"
1665;423;"호두파이";"2,000원"
1666;426;"1000~~";"1,000원"
1667;426;"케익1호 종류상관없이";"15,000원"
1668;426;"케익2호 종류상관없이";"20,000원"
1669;426;"단팥빵.소보루 각각";"1,000원"
1670;427;"소보로";"변동"
1671;427;"옥수수빵";"변동"
1672;427;"햄버거";"변동"
1673;427;"생도너츠";"변동"
1674;427;"식빵";"변동"
1675;427;"롤케익";"변동"
1676;427;"머핀";"변동"
1677;427;"생과자";"변동"
1678;428;"커피";"변동"
1679;428;"대왕카스테라";"9,000원"
1680;430;"소보루";"900원"
1681;434;"아메리카노";"4,000원"
1682;434;"카페라떼";"4,600원"
1683;434;"깔루아/바닐라빈라떼";"5,100원"
1684;434;"소담소담";"4,800원"
1685;439;"인절미 크로와상";"4,300원"
1686;439;"초코 크로와상";"4,300원"
1687;439;"아몬드 크로와상";"4,300원"
1688;439;"이즈니 버터 25g";"2,000원"
1689;439;"이즈니 가염 버터 25g";"2,000원"
1690;439;"우유버터식빵";"6,800원"
1691;439;"통밀버터식빵";"6,800원"
1692;439;"버터식빵";"6,500원"
1693;439;"슈케트10개";"3,000원"
1694;439;"트로페지엔";"3,800원"
1695;439;"프로마쥬블랑레몬파운드케이크";"17,000원"
1696;439;"낭테르브리오슈식빵";"7,900원"
1697;439;"고다와리샤브레(플레인7개)";"10,000원"
1698;439;"고다와리샤브레(말차7개)";"12,000원"
1699;439;"무화과 호밀 롤";"2,800원"
1700;441;"과일듬뿍 우유생크림 케이크";"30,000원"
1701;441;"심플 과일 우유생크림 케이크";"30,000원"
1702;441;"쵸코 우유생크림 케이크";"30,000원"
1703;441;"크레이프 케이크";"35,000원"
1704;441;"뉴욕 치즈 케이크";"30,000원"
1705;441;"고구마 케이크";"30,000원"
1706;441;"모카 케이크";"30,000원"
1707;441;"딸기 케이크";"변동"
1708;441;"제철 과일 케이크";"변동"
1709;441;"티라미수";"30,000원"
1710;441;"구움과자 선물set";"35,000원"
1711;446;"쌀치아바타";"2,500원"
1712;446;"깜빠뉴";"3,500원"
1713;446;"마카롱";"700원"
1714;447;"쌀치아바타";"2,500원"
1715;447;"깜빠뉴";"3,500원"
1716;447;"마카롱";"700원"
1717;448;"밤식빵";"5,500원"
1718;448;"우유식빵";"4,000원"
1719;448;"치아바타";"2,500원"
1720;450;"누네띠네";"2,000원"
1721;450;"블루베리 파이";"2,500원"
1722;456;"키스링";"7,900원"
1723;456;"키스링 블루베리빵";"7,900원"
1724;456;"키스링 미니마늘빵";"4,500원"
1725;456;"치즈브래드";"55,000원"
1726;456;"종덕이";"5,500원"
1727;456;"목포의 눈물";"5,500원"
1728;457;"더블 뺑오쇼콜라";"3,800원"
1729;457;"리얼 바나나 브레드";"4,500원"
1730;458;"치즈 식빵";"5,500원"
1731;458;"팥호두 식빵";"5,500원"
1732;458;"우유 식빵";"4,000원"
1733;458;"블루베리잼 식빵";"5,500원"
1734;458;"올리브치즈 식빵";"5,500원"
1735;458;"크랜베리호두 식빵";"5,000원"
1736;458;"밤 식빵";"5,500원"
1737;458;"브리오슈 식빵";"4,500원"
1738;458;"비스킷 식빵";"5,500원"
1739;458;"햄치즈콘 식빵";"6,000원"
1740;462;"아메리카노";"4,300원"
1741;462;"카페라떼";"5,300원"
1742;462;"카푸치노";"5,300원"
1743;463;"아메리카노";"3,000원"
1744;463;"카푸치노";"4,000원"
1745;463;"카라멜마끼아또";"4,500원"
1746;463;"카페라떼";"3,500원"
1747;463;"크림치즈바게트";"5,500원"
1748;463;"프리미엄몽블랑";"4,500원"
1749;464;"럭스크";"2,000원"
1750;464;"치즈쿠키";"2,000원"
1751;465;"시몬카스테라";"2,500원"
1752;465;"페퍼소세지";"3,300원"
1753;465;"고구마 타르트";"2,500원"
1754;465;"생 야채 고로케";"3,000원"
1755;465;"모카빵";"3,800원"
1756;465;"치즈 프레첼";"2,800원"
1757;466;"모나카 아이스크림";"2,500원"
1758;466;"아메리카노";"4,300원"
1759;466;"바닐라빈 라떼";"5,000원"
1760;467;"수제 마카롱 1개";"1,500원"
1761;467;"수제 마카롱 8개";"10,000원"
1762;467;"비건 통밀식빵";"4,500원"
1763;468;"치즈 식빵";"5,500원"
1764;468;"팥호두 식빵";"5,500원"
1765;468;"우유 식빵";"4,000원"
1766;468;"블루베리잼 식빵";"5,500원"
1767;468;"올리브치즈 식빵";"5,500원"
1768;468;"크랜베리호두 식빵";"5,000원"
1769;468;"밤 식빵";"5,500원"
1770;468;"브리오슈 식빵";"4,500원"
1771;468;"비스킷 식빵";"5,500원"
1772;468;"햄치즈콘 식빵";"6,000원"
1773;470;"아메리카노";"2,700원"
1774;470;"라떼";"3,000원"
1775;470;"옥수수 식빵";"4,000원"
1776;470;"생크림케익";"24,000원"
1777;470;"밤식빵";"4,500원"
1778;470;"정통바게트";"3,300원"
1779;470;"앙버터";"4,000원"
1780;470;"앙프레첼";"3,800원"
1781;470;"생크림 케익(1호)";"24,000원"
1782;471;"우유식빵";"2,500원"
1783;471;"뺑오치즈";"3,300원"
1784;471;"커스타드 크림빵";"2,500원"
1785;471;"얼그레이 케이크";"5,000원"
1786;471;"단호박 크림치즈 깜파뉴";"3,800원"
1787;471;"바질 크런치 어니언 베이글";"3,600원"
1788;471;"세블락 소세지빵";"2,600원"
1789;471;"얼그레이 쿠키";"3,500원"
1790;471;"딸기 생크림 케이크";"6,000원"
1791;471;"앙버터";"3,800원"
1792;471;"애플 맘모스";"5,000원"
1793;471;"흑임자 맘모스";"5,000원"
1794;473;"아메리카노";"4,100원"
1795;473;"시나본 클래식";"4,500원"
1796;473;"더블초코미니팩";"13,500원"
1797;475;"아메리카노";"3,000원"
1798;475;"카페라뗴";"3,300원"
1799;475;"바닐라라뗴";"4,200원"
1800;475;"카라멜마끼아또";"4,200원"
1801;475;"카페모카";"4,200원"
1802;476;"아메리카노";"5,500원"
1803;477;"아망디 쇼콜라";"2,000원"
1804;477;"초코쿠키";"2,000원"
1805;477;"아메리카노";"2,000원"
1806;477;"바닐라라떼";"3,800원"
1807;478;"버터 크로와상";"2,700원"
1808;478;"뺑오쇼콜라";"2,900원"
1809;478;"카야크로와상";"3,400원"
1810;478;"티라미수";"4,800원"
1811;478;"얼그레이크로와상";"3,400원"
1812;478;"레몬파운드";"2,800원"
1813;478;"우유식빵";"3,500원"
1814;480;"마들렌";"1,900원"
1815;480;"휘낭시에";"2,200~2,400"
1816;480;"미니머핀 (4개입)";"3,000원"
1817;480;"사브레 (8개입)";"2,800원"
1818;480;"혼합세트(9개입)";"17,200원"
1819;480;"마들렌세트(8개입)";"13,600원"
1820;480;"휘낭시에 세트 (10개입)";"20,800원"
1821;480;"답례품A";"4,000원"
1822;480;"답례품B";"4,000원"
1823;480;"답례품C";"4,000원"
1824;481;"홀케이크(4인용)";"55,000원"
1825;481;"피스케이스(1인용)";"15,000원"
1826;481;"기프트 세트";"변동"
1827;483;"주문수제케이크1호";"30,000원"
1828;483;"디자인 케이크1호";"35,000원"
1829;483;"디자인 버터케이크1호";"40,000원"
1830;485;"메론빵";"변동"
1831;487;"탕종식빵(소)";"3,500원"
1832;487;"탕종식빵(대)";"6,000원"
1833;487;"밤식빵";"4,500원"
1834;487;"올리브치아바타";"2,500원"
1835;487;"감자할라피뇨치아바타";"3,000원"
1836;487;"끼리치즈치아바타";"3,200원"
1837;487;"먹물치아바타";"3,500원"
1838;487;"치아바타피자";"3,700원"
1839;487;"바게트";"3,000원"
1840;487;"무화과통밀";"3,600원"
1841;487;"올리브사워도우";"3,600원"
1842;487;"팥빵";"2,000원"
1843;487;"프레첼";"3,000원"
1844;487;"앙버터";"4,000원"
1845;487;"크루아상";"3,000원"
1846;489;"바게트";"3,800원"
1847;489;"먹물바게트";"4,700원"
1848;489;"찰치즈바게트";"4,700원"
1849;489;"찹쌀바게트";"4,700원"
1850;489;"산딸기바게트";"4,000원"
1851;489;"크림베리바게트";"5,200원"
1852;489;"단호박바게트";"4,800원"
1853;490;"엔젤시폰";"5,300원"
1854;490;"블루베리생크림빵";"4,000원"
1855;490;"치즈찰빵";"3,300원"
1856;490;"우유식빵(대)";"3,000원"
1857;493;"오리엔탈 양갱케이크";"4,500원"
1858;493;"브라우니";"3,500원"
1859;493;"크럼블 쑥 큐브파운드";"4,500원"
1860;493;"콘브레드";"1,800원"
1861;493;"클래식 스콘";"2,700원"
1862;495;"유기농롤케이크할인";"8,900원"
1863;495;"유기농 순수우유식빵";"3,200원"
1864;495;"저당팥으로만든 단팥빵";"1,400원"
1865;495;"우유생크림케이크할인";"12,000원"
1866;496;"탕종식빵";"2,500원"
1867;496;"천연발효 시골빵";"2,500원"
1868;496;"소세지 크루아상";"1,500원"
1869;499;"아메리카노";"3,300원"
1870;499;"아메리카노 to go";"2,800원"
1871;499;"바닐라라떼(13oz)";"4,000원"
1872;499;"아이스바닐라라떼(16oz)";"4,300원"
1873;499;"수제청 레몬에이드";"4,200원"
1874;502;"과일타르트";"변동"
1875;503;"레몬마들렌";"2,500원"
1876;503;"바게트샌드위치";"5,800원"
1877;503;"아이스아메리카노";"3,500원"
1878;503;"까페라떼";"4,000원"
1879;503;"마카롱";"2,000원"
1880;503;"식빵";"3,800원"
1881;503;"허니자몽얼그레이";"5,000원"
1882;503;"아인슈페너";"5,000원"
1883;504;"후라이드(대)";"12,000원"
1884;504;"양념강정(대)";"12,000원"
1885;504;"겨자파닭강정(대)";"13,000원"
1886;504;"겨자파닭강정(중)";"8,000원"
1887;504;"양념강정(중)";"7,000원"
1888;505;"크림치즈모찌";"1,500원"
1889;505;"무슬리빵";"3,000원"
1890;505;"보헤미안";"1,800원"
1891;505;"팥빵";"2,500원"
1892;506;"아메리카노";"4,500원"
1893;506;"카페라떼";"5,000원"
1894;506;"몽블랑";"6,800원"
1895;506;"수제 마카롱";"2,900원"
1896;506;"애플파이";"4,500원"
1897;506;"앙버터";"3,800원"
1898;506;"브라우니 <크림치즈 오레오>";"4,000원"
1899;507;"우유식빵";"3,900원"
1900;507;"모찌식빵";"4,900원"
1901;507;"아메리카노";"2,000원"
1902;507;"카페라떼";"2,500원"
1903;507;"녹차라떼";"2,500원"
1904;508;"우리밀꿀 카스테라";"5,000원"
1905;508;"홍차 카스테라";"5,000원"
1906;508;"레몬 쉬폰";"5,000원"
1907;508;"아기궁뎅이 세트";"5,000원"
1908;508;"솜사탕(딸기/망고)";"2,000원"
1909;510;"우유식빵";"4,500원"
1910;510;"치즈식빵";"5,500원"
1911;510;"초코식빵";"5,000원"
1912;510;"팥식빵";"5,000원"
1913;510;"아이스 아메리카노";"2,500원"
1914;511;"1리터 아이스아메리카노";"5,500원"
1915;511;"고구마치즈오븐구이";"4,000원"
1916;511;"아메리카노";"3,500원"
1917;511;"카페라떼";"3,800원"
1918;511;"허니브레드";"5,000원"
1919;511;"그릴드햄치즈토스트";"4,000원"
1920;511;"생크림와플";"3,500원"
1921;512;"리얼100%우유식빵";"3,500원"
1922;512;"다이어트호밀빵25%";"5,000원"
1923;512;"아빠정성밤만주";"6,000원"
1924;512;"100%쌀식빵";"6,500원"
1925;512;"몽블랑데니쉬";"5,000원"
1926;513;"갈레트";"6,500원"
1927;513;"앱솔루트세트, 예거마이스터세트 각";"110,000원"
1928;513;"블루베리자방드";"3,000원"
1929;513;"크림파스타칼조네";"3,500원"
1930;513;"아메리카노";"2,800원"
1931;513;"카페라떼";"3,200원"
1932;513;"바닐라라떼";"3,500원"
1933;513;"모카라뗴";"3,500원"
1934;513;"카라멜라떼";"3,500원"
1935;514;"갈레트";"6,500원"
1936;514;"앱솔루트세트, 예거마이스터세트 각";"110,000원"
1937;514;"블루베리자방드";"3,000원"
1938;514;"크림파스타칼조네";"3,500원"
1939;514;"아메리카노";"2,800원"
1940;514;"카페라떼";"3,200원"
1941;514;"바닐라라떼";"3,500원"
1942;514;"모카라뗴";"3,500원"
1943;514;"카라멜라떼";"3,500원"
1944;516;"우유식빵";"3,400원"
1945;516;"버터식빵";"4,000원"
1946;516;"포카챠";"2,300원"
1947;516;"버터후랜치";"2,800원"
1948;516;"어니언포카챠";"2,800원"
1949;516;"잡곡 S/W소";"3,500원"
1950;516;"잡곡 S/W";"6,500원"
1951;516;"크렘베리 S/W";"7,000원"
1952;516;"소프트에그";"7,000원"
1953;516;"아몬드슈";"5,000원"
1954;516;"팥빵";"1,800원"
1955;517;"도너츠, 마카롱 각";"1,500원"
1956;517;"에딩거헤페";"8,500원"
1957;517;"오징어먹물빵";"3,500원"
1958;517;"치즈치아바타";"3,200원"
1959;517;"이나카";"3,500원"
1960;518;"티라미스, 생딸기티라미스,바나나푸딩";"8,000원"
1961;518;"수제팥빵";"2,500원"
1962;518;"크로와상,라우겐크로와상";"3,000원"
1963;518;"버터프레첼";"4,000원"
1964;518;"바게트";"4,000원"
1965;518;"파운드";"9,000원"
1966;518;"까눌레";"2,500원"
1967;518;"딸기생크림";"35,000원"
1968;518;"앙버터";"5,000원"
1969;518;"마카롱";"2,000원"
1970;519;"쌀식빵";"3,900원"
1971;519;"생크림식빵";"4,000원"
1972;520;"코코넛식빵";"4,900원"
1973;520;"공주알밤";"5,500원"
1974;520;"치즈롤";"4,500원"
1975;520;"초코롤";"4,900원"
1976;520;"초코초코";"4,500원"
1977;520;"크랜베리호두";"4,500원"
1978;520;"깡빠뉴";"4,900원"
1979;520;"치아바타";"3,900원"
1980;520;"시나몬롤";"2,500원"
1981;520;"단팥빵";"3,500원"
1982;520;"허니버터도너츠";"2,000원"
1983;520;"모닝빵";"3,500원"
1984;520;"우유식빵";"4,500원"
1985;521;"팥빵";"1,800원"
1986;521;"크라상";"3,200원"
1987;521;"베리치즈 치아바타";"4,200원"
1988;521;"앙버터";"4,500원"
1989;522;"스페셜티아메리카노";"3,000원"
1990;522;"바나나프렌치토스트";"6,500원"
1991;522;"프렌치토스트";"5,500원"
1992;523;"크림크로아상";"4,100원"
1993;523;"까눌레";"2,500원"
1994;523;"오리지널 크로아상";"3,300원"
1995;523;"아몬드 크로아상";"4,000원"
1996;523;"시나몬페이스트리";"3,900원"
1997;523;"아메리카노";"3,500원"
1998;523;"뺑오쇼콜라";"3,500원"
1999;523;"딥초코뺑오쇼콜라";"4,100원"
2000;524;"스노우마롱(국산밤)";"6,500원"
2001;524;"앙버터";"4,300원"
2002;524;"화이트롤";"2,500원"
2003;524;"소세지빵";"3,500원"
2004;524;"씨앗통호밀 식빵";"5,500원"
2005;524;"체다롤치즈 식빵";"4,000원"
2006;524;"우유 식빵";"3,900원"
2007;524;"초코칩호두 스콘";"1,800원"
2008;524;"크랜베리호두 스콘";"1,800원"
2009;524;"통단팥빵";"1,500원"
2010;524;"모닝빵";"4,000원"
2011;524;"플레인 바게트";"3,000원"
2012;524;"올리브치즈 바게트";"4,000원"
2013;526;"앙금플라워떡케이크";"45,000~100,000"
2014;526;"쌀빵";"1,900~5,900"
2015;527;"찹쌀모찌만주 2개";"4,000원"
2016;527;"찹쌀모찌만주 10개";"20,000원"
2017;527;"찹쌀모찌만주 25개";"50,000원"
2018;527;"땅콩";"9,000원"
2019;527;"흑임자땅콩";"9,000원"
2020;527;"플레인";"8,000원"
2021;528;"건강빵(무설탕빵)";"4,000원"
2022;528;"건강빵(무설탕)";"4,500원"
2023;529;"프랑스 대통령의 바게트";"2,500원"
2024;529;"파리 크루와상";"2,500원"
2025;530;"마카롱";"2,200원"
2026;530;"치아바타샌드위치";"5,500원"
2027;530;"에그샌드위치";"5,000원"
2028;530;"보스톤 소세지";"4,000원"
2029;530;"후랑크 덕";"4,500원"
2030;530;"팡드";"5,000원"
2031;530;"소프트 마늘바게트";"5,500원"
2032;530;"양파빵";"5,000원"
2033;530;"감자바게트";"5,000원"
2034;530;"새우바게트";"5,000원"
2035;530;"우유모닝";"5,500원"
2036;530;"후람보이즈레즌";"5,800원"
2037;530;"모카빵";"5,000원"
2038;530;"마롱브레드";"6,000원"
2039;530;"모찌모찌";"3,000원"
2040;531;"아메리카노";"2,500원"
2041;531;"카페라떼";"3,000원"
2042;531;"우유";"1,500원"
2043;531;"청포도에이드";"3,000원"
2044;531;"자몽에이드";"3,000원"
2045;531;"루이보스";"3,000원"
2046;531;"카모마일";"3,000원"
2047;532;"플레인 데니쉬마블";"8,700원"
2048;532;"메이플호두";"10,800원"
2049;532;"밤";"11,800원"
2050;532;"쇼콜라";"11,800원"
2051;532;"통단팥";"12,800원"
2052;532;"완두";"12,800원"
2053;532;"치즈올리브";"12,800원"
2054;532;"프로마쥬";"13,800원"
2055;532;"허니까망베르 크랜베리&아몬드";"14,800원"
2056;533;"커피 테이크아웃";"3,300원"
2057;533;"시금치페스토파니니";"11,000원"
2058;533;"슈퍼네이처파스타";"15,500원"
2059;533;"생연어샐러드&요거트드레싱";"18,000원"
2060;533;"한우토마토스파게티";"13,500원"
2061;533;"상하유기농우유 아이스크림";"4,800원"
2062;533;"딸기 라떼";"5,800원"
2063;533;"딸기스무디";"6,800원"
2064;533;"단팥쉐이크";"6,800원"
2065;534;"아메리카노";"3,500원"
2066;535;"단팥빵";"600원"
2067;535;"소보로빵";"600원"
2068;535;"버터크림빵";"600원"
2069;535;"슈크림빵";"600원"
2070;535;"통팥빵";"600원"
2071;535;"햄치즈롤빵";"600원"
2072;535;"깨찰빵";"600원"
2073;535;"생도넛츠";"600원"
2074;535;"찹쌀도넛츠";"600원"
2075;535;"쏘세지도넛츠";"600원"
2076;535;"찹쌀꽈배기";"600원"
2077;535;"단팥도넛츠";"600원"
2078;535;"베이비슈";"600원"
2079;535;"초코쿠키";"600원"
2080;535;"오트밀쿠키";"600원"
2081;537;"캐릭터케이크";"43,000원"
2082;537;"수제담근차로만든 에이드";"4,500원"
2083;537;"수제차(블루베리.유자생강.꿀레몬.오렌지)";"4,000원"
2084;540;"소고기국수";"9,500원"
2085;540;"똠얌누들";"12,000원"
2086;540;"소이뽀삐아";"13,000원"
2087;540;"쏨땀";"12,000원"
2088;540;"수육";"20,000원"
2089;540;"1인세트";"변동"
2090;540;"2인세트";"42,000원"
2091;541;"케이크 주문예약";"22,000~54,000"
2092;541;"유정란 머핀";"1,700원"
2093;541;"마들렌";"1,200원"
2094;541;"유정란 카스테라";"1,700원"
2095;541;"넛츠 브라우니";"9,000원"
2096;541;"고르곤졸라휘낭시에 (1봉지 2개)";"2,600원"
2097;541;"우리밀 식빵";"5,500원"
2098;541;"올리브 식빵";"3,500원"
2099;541;"단팥빵";"1,700원"
2100;541;"아메리카노";"2,500원"
2101;541;"팥빙수";"5,000원"
2102;541;"유기농더치아이스";"4,000원"
2103;542;"팥도넛";"1,300원"
2104;542;"쌀카스테라";"5,500원"
2105;542;"체리롤";"5,000원"
2106;542;"궁금해 빵";"2,000원"
2107;543;"크라상";"2,800원"
2108;543;"앙버터";"3,800원"
2109;543;"데일리스콘";"2,800원"
2110;543;"데니쉬식빵";"4,000원"
2111;543;"마들렌";"2,200원"
2112;543;"버터프레첼";"3,000원"
2113;543;"양파크림치즈 프레첼";"3,000원"
2114;543;"감자궁딩이";"2,300원"
2115;543;"초코 브라우니";"2,000원"
2116;543;"레몬파운드";"1,500원"
2117;543;"밤식빵";"3,800원"
2118;543;"올리브 치즈 치아바타";"3,400원"
2119;543;"브리오슈 식빵";"5,500원"
2120;543;"마늘 치아바타";"3,500원"
2121;544;"슈크림";"2,000원"
2122;544;"감자치아바타";"3,800원"
2123;544;"마늘바게트";"4,500원"
2124;545;"딸기생크림케익";"17,000원"
2125;546;"기운내삼(산삼) 마카롱";"3,500원"
2126;546;"무화과크림치즈";"3,000원"
2127;546;"바나나누텔라";"3,000원"
2128;546;"뽀또(황치즈)";"3,000원"
2129;546;"다크로쉐(초콜릿)";"3,000원"
2130;546;"상큼유자";"2,800원"
2131;546;"오렌지녹차";"3,000원"
2132;546;"쏠티카라멜";"3,000원"
2133;546;"오랑(오렌지)얼그레이";"3,000원"
2134;546;"아메리카노";"3,500원"
2135;546;"아이스아메리카노";"4,000원"
2136;546;"허브티";"3,500원"
2137;547;"통밀 식빵";"6,000원"
2138;547;"통밀 귀리빵";"6,000원"
2139;547;"통밀 건강빵";"6,500원"
2140;547;"통밀 치아바타";"2,000원"
2141;547;"팥빵";"2,000원"
2142;548;"미쉬(통밀 발효종 빵)";"6,000원"
2143;548;"치아바타";"2,500원"
2144;548;"우유식빵";"5,000원"
2145;548;"호두식빵";"6,000원"
2146;548;"시골식빵";"6,000원"
2147;548;"바게트";"3,500원"
2148;548;"베이글";"2,500원"
2149;548;"크리미단호박";"3,500원"
2150;548;"허니고르곤졸라 치아바타";"4,200원"
2151;548;"스콘 플레인";"2,000원"
2152;548;"스콘 딸기";"2,300원"
2153;548;"시나몬롤";"2,800원"
2154;548;"기네스초코케익";"6,500원"
2155;548;"시트러스케익";"6,500원"
2156;548;"당근호두케익";"6,500원"
2157;549;"아메리카노";"3,000원"
2158;549;"바닐라빈라떼";"4,000원"
2159;549;"스패니쉬라떼";"4,500원"
2160;549;"분홍반지라떼";"4,500원"
2161;549;"로얄밀크티";"4,500원"
2162;549;"100%자몽티";"4,500원"
2163;549;"무화과주스";"5,000원"
2164;549;"크림치즈콩떡";"4,500원"
2165;549;"버터크로와상";"2,800원"
2166;549;"버터스콘";"2,800원"
2167;550;"버터 소보로";"3,000원"
2168;553;"블랙올리브 치아바타";"3,800원"
2169;554;"쌀식빵";"3,900원"
2170;554;"생크림식빵";"4,000원"
2171;555;"백미봄빵";"1,600원"
2172;555;"흑미봄빵";"1,600원"
2173;555;"쑥봄빵";"1,600원"
2174;555;"단호박봄빵";"1,600원"
2175;555;"고구마봄빵";"1,600원"
2176;555;"슈크림봄빵";"1,600원"
2177;555;"초코봄빵";"1,600원"
2178;555;"크림치즈봄빵";"1,900원"
2179;555;"크림치즈단팥봄빵";"1,800원"
2180;555;"레몬";"3,500원"
2181;555;"자몽";"3,500원"
2182;555;"자몽레몬";"3,500원"
